NAME, PARENT, GRAPH_TYPE, GOD_ONLY, IS_TITLE, IS_PROFESSION, IS_HIDDEN, MONEY_REQUIRED, POINTS_REQUIRED, SKILLS_REQUIRED_COUNT, SKILLS_REQUIRED, PRECLUSION_SKILLS, XP_TYPE, XP_COST, XP_CAP, MISSIONS_REQUIRED, APPRENTICESHIPS_REQUIRED, STATS_REQUIRED, SPECIES_REQUIRED, JEDI_STATE_REQUIRED, SKILL_ABILITY, COMMANDS, SKILL_MODS, SCHEMATICS_GRANTED, SCHEMATICS_REVOKED, SEARCHABLE, ENDER
force_discipline_defender_preternatural_defense_04, force_discipline_defender_preternatural_defense_03, fourByFour, False, False, False, False, 0, 0, 0, force_discipline_defender_preternatural_defense_03, , jedi_general, 1600000, 4000000, , 0, , , jedi, , , jedi_state_defense=15,jedi_toughness=4,private_jedi_difficulty=125,jedi_force_power_max=175,jedi_force_power_regen=2, , , False, 0
force_rank, , fourByFour, True, False, False, False, 0, 0, 0, , , , 0, 0, , 0, , , forceRankedLight, , , , , , False, 0
force_rank_light, force_rank, pyramid, False, False, True, False, 0, 0, 0, , , , 0, 0, , 0, , , forceRankedLight, , , , , , False, 0
force_rank_light_novice, force_rank_light, pyramid, False, True, False, False, 0, 0, 0, , , force_rank_xp, 0, 15000, , 0, , , forceRankedLight, , , force_power_light=4,force_manipulation_light=5,force_control_light=5, , , False, 0
force_rank_light_master, force_rank_light, pyramid, False, True, False, False, 0, 0, 0, force_rank_light_rank_10, , force_rank_xp, 500000, 625000, , 0, , , forceRankedLight, , , force_power_light=15,force_manipulation_light=15,force_control_light=20, , , False, 0
force_rank_light_rank_01, force_rank_light, pyramid, False, True, False, False, 0, 0, 0, force_rank_light_novice, , force_rank_xp, 10000, 25000, , 0, , , forceRankedLight, , , force_power_light=2,force_manipulation_light=3,force_control_light=5, , , False, 0
force_rank_light_rank_02, force_rank_light_rank_01, pyramid, False, False, False, False, 0, 0, 0, force_rank_light_rank_01, , force_rank_xp, 20000, 37500, , 0, , , forceRankedLight, , , force_power_light=2,force_manipulation_light=4,force_control_light=5, , , False, 0
force_rank_light_rank_03, force_rank_light_rank_02, pyramid, False, False, False, False, 0, 0, 0, force_rank_light_rank_02, , force_rank_xp, 30000, 50000, , 0, , , forceRankedLight, , , force_power_light=2,force_manipulation_light=4,force_control_light=5, , , False, 0
force_rank_light_rank_04, force_rank_light_rank_03, pyramid, False, False, False, False, 0, 0, 0, force_rank_light_rank_03, , force_rank_xp, 40000, 75000, , 0, , , forceRankedLight, , , force_power_light=2,force_manipulation_light=4,force_control_light=5, , , False, 0
force_rank_light_rank_05, force_rank_light_rank_04, pyramid, False, True, False, False, 0, 0, 0, force_rank_light_rank_04, , force_rank_xp, 60000, 100000, , 0, , , forceRankedLight, , , force_power_light=3,force_manipulation_light=5,force_control_light=10, , , False, 0
force_rank_light_rank_06, force_rank_light_rank_05, pyramid, False, False, False, False, 0, 0, 0, force_rank_light_rank_05, , force_rank_xp, 80000, 125000, , 0, , , forceRankedLight, , , force_power_light=5,force_manipulation_light=5,force_control_light=10, , , False, 0
force_rank_light_rank_07, force_rank_light_rank_06, pyramid, False, False, False, False, 0, 0, 0, force_rank_light_rank_06, , force_rank_xp, 100000, 187500, , 0, , , forceRankedLight, , , force_power_light=5,force_manipulation_light=5,force_control_light=10, , , False, 0
force_rank_light_rank_08, force_rank_light_rank_07, pyramid, False, True, False, False, 0, 0, 0, force_rank_light_rank_07, , force_rank_xp, 150000, 250000, , 0, , , forceRankedLight, , , force_power_light=10,force_manipulation_light=10,force_control_light=15, , , False, 0
force_rank_light_rank_09, force_rank_light_rank_08, pyramid, False, False, False, False, 0, 0, 0, force_rank_light_rank_08, , force_rank_xp, 200000, 375000, , 0, , , forceRankedLight, , , force_power_light=10,force_manipulation_light=10,force_control_light=15, , , False, 0
force_rank_light_rank_10, force_rank_light_rank_09, pyramid, False, True, False, False, 0, 0, 0, force_rank_light_rank_09, , force_rank_xp, 300000, 625000, , 0, , , forceRankedLight, , , force_power_light=15,force_manipulation_light=10,force_control_light=15, , , False, 0
force_rank_dark, force_rank, pyramid, False, False, True, False, 0, 0, 0, , , , 0, 0, , 0, , , forceRankedDark, , , , , , False, 0
force_rank_dark_novice, force_rank_dark, pyramid, False, True, False, False, 0, 0, 0, , , force_rank_xp, 0, 15000, , 0, , , forceRankedDark, , , force_power_dark=5,force_manipulation_dark=5,force_control_dark=4, , , False, 0
force_rank_dark_master, force_rank_dark, pyramid, False, True, False, False, 0, 0, 0, force_rank_dark_rank_10, , force_rank_xp, 500000, 625000, , 0, , , forceRankedDark, , , force_power_dark=20,force_manipulation_dark=15,force_control_dark=15, , , False, 0
force_rank_dark_rank_01, force_rank_dark, pyramid, False, True, False, False, 0, 0, 0, force_rank_dark_novice, , force_rank_xp, 10000, 25000, , 0, , , forceRankedDark, , , force_power_dark=5,force_manipulation_dark=3,force_control_dark=2, , , False, 0
force_rank_dark_rank_02, force_rank_dark_rank_01, pyramid, False, False, False, False, 0, 0, 0, force_rank_dark_rank_01, , force_rank_xp, 20000, 37500, , 0, , , forceRankedDark, , , force_power_dark=5,force_manipulation_dark=4,force_control_dark=2, , , False, 0
force_rank_dark_rank_03, force_rank_dark_rank_02, pyramid, False, False, False, False, 0, 0, 0, force_rank_dark_rank_02, , force_rank_xp, 30000, 50000, , 0, , , forceRankedDark, , , force_power_dark=5,force_manipulation_dark=4,force_control_dark=2, , , False, 0
force_rank_dark_rank_04, force_rank_dark_rank_03, pyramid, False, False, False, False, 0, 0, 0, force_rank_dark_rank_03, , force_rank_xp, 40000, 75000, , 0, , , forceRankedDark, , , force_power_dark=5,force_manipulation_dark=4,force_control_dark=2, , , False, 0
force_rank_dark_rank_05, force_rank_dark_rank_04, pyramid, False, True, False, False, 0, 0, 0, force_rank_dark_rank_04, , force_rank_xp, 60000, 100000, , 0, , , forceRankedDark, , , force_power_dark=10,force_manipulation_dark=5,force_control_dark=3, , , False, 0
force_rank_dark_rank_06, force_rank_dark_rank_05, pyramid, False, False, False, False, 0, 0, 0, force_rank_dark_rank_05, , force_rank_xp, 80000, 125000, , 0, , , forceRankedDark, , , force_power_dark=10,force_manipulation_dark=5,force_control_dark=5, , , False, 0
force_rank_dark_rank_07, force_rank_dark_rank_06, pyramid, False, False, False, False, 0, 0, 0, force_rank_dark_rank_06, , force_rank_xp, 100000, 187500, , 0, , , forceRankedDark, , , force_power_dark=10,force_manipulation_dark=5,force_control_dark=5, , , False, 0
force_rank_dark_rank_08, force_rank_dark_rank_07, pyramid, False, True, False, False, 0, 0, 0, force_rank_dark_rank_07, , force_rank_xp, 150000, 250000, , 0, , , forceRankedDark, , , force_power_dark=15,force_manipulation_dark=10,force_control_dark=10, , , False, 0
force_rank_dark_rank_09, force_rank_dark_rank_08, pyramid, False, False, False, False, 0, 0, 0, force_rank_dark_rank_08, , force_rank_xp, 200000, 375000, , 0, , , forceRankedDark, , , force_power_dark=15,force_manipulation_dark=10,force_control_dark=10, , , False, 0
force_rank_dark_rank_10, force_rank_dark_rank_09, pyramid, False, True, False, False, 0, 0, 0, force_rank_dark_rank_09, , force_rank_xp, 300000, 625000, , 0, , , forceRankedDark, , , force_power_dark=15,force_manipulation_dark=10,force_control_dark=15, , , False, 0
force_title, , fourByFour, True, False, False, False, 0, 0, 0, , , , 0, 0, , 0, , , forceSensitive, , , , , , False, 0
force_title_jedi, force_title, oneByFour, False, False, True, False, 0, 0, 0, , , , 0, 0, , 0, , , forceSensitive, , , , , , False, 0
force_title_jedi_novice, force_title_jedi, oneByFour, False, False, False, False, 0, 0, 0, , , jedi_general, 0, 0, , 0, , , forceSensitive, , , , , , False, 0
force_title_jedi_master, force_title_jedi, oneByFour, False, True, False, False, 0, 0, 0, force_title_jedi_rank_04, , jedi_general, 0, 0, , 0, , , forceSensitive, , , , , , False, 0
force_title_jedi_rank_01, force_title_jedi, oneByFour, False, True, False, False, 0, 0, 0, force_title_jedi_novice, , jedi_general, 0, 0, , 0, , , forceSensitive, , cert_onehandlightsaber_training, private_onehandlightsaber_combat_difficulty=500,private_twohandlightsaber_combat_difficulty=500,private_polearmlightsaber_combat_difficulty=500, craftSaberTraining,craftJediTool, , False, 0
force_title_jedi_rank_02, force_title_jedi_rank_01, oneByFour, False, True, False, False, 0, 225, 0, force_title_jedi_rank_01, , jedi_general, 0, 0, , 0, , , forceSensitive, , , jedi_force_power_max=100,jedi_force_power_regen=1, , , False, 0
force_title_jedi_rank_03, force_title_jedi_rank_02, oneByFour, False, True, False, False, 0, 0, 0, force_title_jedi_rank_02, , jedi_general, 0, 0, , 0, , , forceSensitive, , forceMeditate, , , , False, 0
force_title_jedi_rank_04, force_title_jedi_rank_03, oneByFour, False, True, False, False, 0, 0, 0, force_title_jedi_rank_03, , jedi_general, 0, 0, , 0, , , forceSensitive, , , , , , False, 0
shipwright, , fourByFour, True, False, False, False, 0, 0, 0, , , , 0, 0, , 0, , , none, , , , , , True, 0
crafting_shipwright, shipwright, fourByFour, False, False, True, False, 0, 0, 0, , , , 0, 0, , 0, , , none, , , , , , True, 0
crafting_shipwright_novice, crafting_shipwright, fourByFour, False, True, False, False, 5000, 6, 0, crafting_artisan_engineering_04, , crafting_general, 30000, 40000, , 0, , , none, , private_shipwright_novice, chassis_assembly=10,engine_assembly=10,booster_assembly=10,power_systems=10,weapon_systems=10,shields_assembly=10,advanced_assembly=10,chassis_experimentation=10,weapon_systems_experimentation=20,engine_experimentation=20,booster_experimentation=20,power_systems_experimentation=10,shields_experimentation=10,advanced_ship_experimentation=10,defense_reverse=1,propulsion_reverse=1,engineering_reverse=1,systems_reverse=1, craftShipwrightNoviceGroupA, , True, 0
crafting_shipwright_master, crafting_shipwright, fourByFour, False, True, False, False, 10000, 1, 0, crafting_shipwright_engineering_04,crafting_shipwright_propulsion_04,crafting_shipwright_systems_04,crafting_shipwright_defense_04, , shipwright, 200000, 300000, , 0, , , none, , private_shipwright_master, chassis_assembly=25,chassis_experimentation=25,weapon_systems_experimentation=25,weapon_systems=25,engine_experimentation=25,engine_assembly=25,booster_experimentation=25,booster_assembly=25,power_systems_experimentation=25,power_systems=25,shields_experimentation=25,shields_assembly=25,advanced_ship_experimentation=25,advanced_assembly=25,defense_reverse=1,propulsion_reverse=1,systems_reverse=1,engineering_reverse=1, craftShipwrightMaster, , True, 0
crafting_shipwright_engineering_01, crafting_shipwright, fourByFour, False, False, False, False, 6000, 5, 0, crafting_shipwright_novice, , shipwright, 20000, 60000, , 0, , , none, , private_shipwright_engineering_1, chassis_assembly=10,chassis_experimentation=10,engineering_reverse=2, craftShipwrightEngGroupA, , True, 0
crafting_shipwright_engineering_02, crafting_shipwright_engineering_01, fourByFour, False, False, False, False, 7000, 4, 0, crafting_shipwright_engineering_01, , shipwright, 50000, 150000, , 0, , , none, , private_shipwright_engineering_2, chassis_assembly=15,chassis_experimentation=15,engineering_reverse=2, craftShipwrightEngGroupB, , True, 0
crafting_shipwright_engineering_03, crafting_shipwright_engineering_02, fourByFour, False, False, False, False, 8000, 3, 0, crafting_shipwright_engineering_02, , shipwright, 100000, 250000, , 0, , , none, , private_shipwright_engineering_3, chassis_assembly=20,chassis_experimentation=20,engineering_reverse=2, craftShipwrightEngGroupC, , True, 0
crafting_shipwright_engineering_04, crafting_shipwright_engineering_03, fourByFour, False, True, False, False, 9000, 2, 0, crafting_shipwright_engineering_03, , shipwright, 150000, 300000, , 0, , , none, , private_shipwright_engineering_4, chassis_assembly=20,chassis_experimentation=20,engineering_reverse=2, craftShipwrightEngGroupD, , True, 0
crafting_shipwright_propulsion_01, crafting_shipwright, fourByFour, False, False, False, False, 6000, 5, 0, crafting_shipwright_novice, , shipwright, 20000, 60000, , 0, , , none, , private_shipwright_propulsion_1, engine_assembly=10,booster_assembly=10,engine_experimentation=20,booster_experimentation=20,propulsion_reverse=2, craftShipwrightPropulsionGroupA, , True, 0
crafting_shipwright_propulsion_02, crafting_shipwright_propulsion_01, fourByFour, False, False, False, False, 7000, 4, 0, crafting_shipwright_propulsion_01, , shipwright, 50000, 150000, , 0, , , none, , private_shipwright_propulsion_2, engine_assembly=15,booster_assembly=15,engine_experimentation=25,booster_experimentation=25,propulsion_reverse=2, craftShipwrightPropulsionGroupB, , True, 0
crafting_shipwright_propulsion_03, crafting_shipwright_propulsion_02, fourByFour, False, False, False, False, 8000, 3, 0, crafting_shipwright_propulsion_02, , shipwright, 100000, 250000, , 0, , , none, , private_shipwright_propulsion_3, engine_assembly=20,booster_assembly=20,engine_experimentation=30,booster_experimentation=30,propulsion_reverse=2, craftShipwrightPropulsionGroupC, , True, 0
crafting_shipwright_propulsion_04, crafting_shipwright_propulsion_03, fourByFour, False, True, False, False, 9000, 2, 0, crafting_shipwright_propulsion_03, , shipwright, 150000, 300000, , 0, , , none, , private_shipwright_propulsion_4, engine_assembly=20,booster_assembly=20,engine_experimentation=30,booster_experimentation=30,propulsion_reverse=2, craftShipwrightPropulsionGroupD, , True, 0
crafting_shipwright_systems_01, crafting_shipwright, fourByFour, False, False, False, False, 6000, 5, 0, crafting_shipwright_novice, , shipwright, 20000, 60000, , 0, , , none, , private_shipwright_systems_1, power_systems=10,advanced_assembly=10,power_systems_experimentation=10,advanced_ship_experimentation=10,systems_reverse=2, craftShipwrightSystemsGroupA, , True, 0
crafting_shipwright_systems_02, crafting_shipwright_systems_01, fourByFour, False, False, False, False, 7000, 4, 0, crafting_shipwright_systems_01, , shipwright, 50000, 150000, , 0, , , none, , private_shipwright_systems_2, power_systems=15,advanced_assembly=15,power_systems_experimentation=15,advanced_ship_experimentation=15,systems_reverse=2, craftShipwrightSystemsGroupB, , True, 0
crafting_shipwright_systems_03, crafting_shipwright_systems_02, fourByFour, False, False, False, False, 8000, 3, 0, crafting_shipwright_systems_02, , shipwright, 100000, 250000, , 0, , , none, , private_shipwright_systems_3, power_systems=20,advanced_assembly=20,power_systems_experimentation=20,advanced_ship_experimentation=20,systems_reverse=2, craftShipwrightSystemsGroupC, , True, 0
crafting_shipwright_systems_04, crafting_shipwright_systems_03, fourByFour, False, True, False, False, 9000, 2, 0, crafting_shipwright_systems_03, , shipwright, 150000, 300000, , 0, , , none, , private_shipwright_systems_4, power_systems=20,advanced_assembly=20,power_systems_experimentation=20,advanced_ship_experimentation=20,systems_reverse=2, craftShipwrightSystemsGroupD, , True, 0
crafting_shipwright_defense_01, crafting_shipwright, fourByFour, False, False, False, False, 6000, 5, 0, crafting_shipwright_novice, , shipwright, 20000, 60000, , 0, , , none, , private_shipwright_defense_1, weapon_systems=10,weapon_systems_experimentation=20,defense_reverse=2,shields_assembly=10,shields_experimentation=10, craftShipwrightDefenseGroupA, , True, 0
crafting_shipwright_defense_02, crafting_shipwright_defense_01, fourByFour, False, False, False, False, 7000, 4, 0, crafting_shipwright_defense_01, , shipwright, 50000, 150000, , 0, , , none, , private_shipwright_defense_2, weapon_systems=15,weapon_systems_experimentation=25,defense_reverse=2,shields_assembly=15,shields_experimentation=15, craftShipwrightDefenseGroupB, , True, 0
